available_seats,wl_used,class_type_CC,class_type_2A,class_type_3A,class_type_Sleeper,quota_GN,quota_Ladies,quota_PT,quota_TATKAL,current_status_CNF,current_status_RAC,current_status_WL,train_category_EXPRESS,train_category_RAJDHANI,train_category_SHATABDI,train_category_PASSENGER,label
-0.131342665,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1.497914288,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
0.971005657,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0.575824183,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
-0.796911463,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1.158196881,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.852375529,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
-1.17822692,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
0.159843684,1.438869184,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.887809557,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
-1.171293911,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
0.790747441,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
-0.505725114,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
0.305436859,1.056638847,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
0.111312626,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
0.790747441,-0.454908395,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
-0.692916338,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0.804613457,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1.199794931,0.309552279,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0.617422233,1.803725415,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
-0.373997956,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
-1.393150177,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-0.623586255,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
0.520360116,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0.229173767,1.786351309,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
-1.296088061,-0.090052164,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
-0.554256172,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1.137397856,2.880920002,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
-0.651318288,0.830775466,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
0.208374742,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1.685105513,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
-1.088097812,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
-0.907839596,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1.560311363,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-0.159074698,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
0.159843684,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
-1.559542377,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
-1.351552128,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.360900925,2.411819134,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
-1.379284161,-0.437534289,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
0.901675574,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1.220593956,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
-0.651318288,2.70717894,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1.705904538,2.116459328,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1.53257933,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1.477115263,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
-1.552609369,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
-0.228404781,0.048940686,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
-1.511011319,2.220703965,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1.685105513,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
-0.401729989,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0.714484349,1.351998653,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1.650440471,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
-0.658251296,2.220703965,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
-0.290801856,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
-1.420882211,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0.416364992,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1.386986155,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
-0.166007706,0.900271891,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
-0.554256172,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
-1.115829845,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
-1.13662887,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
-0.367064947,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
1.484048272,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
-1.309954078,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1.664306488,0.778653147,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
-1.101963828,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
1.40778518,1.195631697,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
0.977938665,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0.603556216,-0.472282502,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
-1.379284161,0.587537979,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1.047268748,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1.40778518,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0.38169995,1.386746866,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0.797680449,1.87322184,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
-0.436395031,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1.276058022,-0.159548589,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
1.511780305,1.786351309,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0.222240759,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
1.726703563,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
-1.400083186,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1.608842421,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
0.887809557,1.629984353,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.423298,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1.518713313,-0.124800377,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0.256905801,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1.726703563,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.706782355,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
-1.337686111,1.195631697,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
-0.373997956,0.083688898,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
-1.351552128,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
-0.367064947,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
-0.588921213,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1.49098128,0.431171023,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
-1.635805468,0.865523679,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
-0.873174554,0.900271891,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1.047268748,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
0.853144515,1.004516528,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
-1.101963828,2.272826284,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0.776881424,1.925344159,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
-0.679050321,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
0.971005657,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
-1.580341402,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
-0.207605756,0.448545129,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
0.201441734,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
-0.852375529,1.994840584,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
-0.630519263,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.125178643,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1.643507463,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
-1.13662887,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1.581110388,-0.003181633,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1.511780305,2.064337009,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0.367833934,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
1.518713313,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
0.818479474,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
-0.935571629,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
-0.505725114,-0.055303952,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
0.971005657,0.170559429,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
1.61577543,1.577862034,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
-0.859308537,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
-1.268356028,1.821099522,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
-0.041213557,0.483293341,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
-1.621939452,1.612610247,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
0.01425051,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
-1.323820094,0.187933535,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
-1.316887086,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
-0.11054364,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
-0.623586255,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.242270798,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1.185928914,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1.289924039,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0.520360116,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
1.504847297,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
-0.096677623,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
-1.490212294,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
-1.09503082,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-0.11054364,2.342322709,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
-1.21982497,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
-1.524877335,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
0.069714576,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
-0.318533889,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
-1.573408394,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
-1.552609369,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
-0.415596006,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0.041982543,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
-1.13662887,2.01221469,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
-0.72758138,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
1.185928914,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.755313413,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
-1.330753103,1.074012953,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1.470182255,-0.333289652,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
-1.511011319,0.95239421,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
-1.448614244,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-1.566475385,1.821099522,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
-0.720648371,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1.352321114,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-1.642738477,1.543113822,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
-1.157427895,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
0.277704826,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1.511780305,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0.596623208,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1.698971529,1.247754016,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
-1.427815219,-0.263793227,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1.61577543,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.734514388,2.15120754,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1.248325989,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.56118918,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
0.471829058,2.446567346,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
-0.803844471,0.014192473,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
-0.207605756,2.064337009,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0.284637834,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
-0.810777479,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
-1.247557003,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
0.561958166,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
-1.649671485,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1.53257933,0.222681748,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
0.87394354,0.500667448,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0.104379618,-0.576527139,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
-1.580341402,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
-0.997968704,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
-1.642738477,2.794049471,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
0.936340615,1.73422899,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.492628083,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
-1.698202543,0.101063004,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1.359254122,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
-0.762246421,0.622286191,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
0.728350366,2.828797683,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
-1.199025945,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0.104379618,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
1.36618713,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.006548515,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
-1.71206856,2.481315559,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0.423298,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1.317656072,1.664732565,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-1.323820094,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
1.088866798,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
-1.54567636,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
-1.490212294,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
-1.01183472,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1.61577543,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
-0.56118918,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
-0.387863972,1.682106672,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1.054201756,2.307574496,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
-0.734514388,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1.019536715,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
-0.963303662,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
-1.420882211,0.25742996,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
-1.719001568,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1.178995906,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
-0.991035695,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
-1.192092936,0.95239421,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
-1.365418144,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.360900925,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
-0.041213557,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
0.603556216,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
-0.096677623,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-1.448614244,2.446567346,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1.49098128,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1.352321114,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.423298,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.943273623,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
0.672886299,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
0.485695075,0.570163873,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
-1.566475385,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.610489224,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
-0.166007706,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1.61577543,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0.700618333,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
0.194508726,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
-0.963303662,2.811423577,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.859308537,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
-1.50407831,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
1.269125014,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
-1.62887246,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-1.289155053,1.595236141,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
-0.755313413,0.882897785,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-1.400083186,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0.749149391,2.42919324,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
-0.796911463,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0.575824183,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
1.698971529,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
-0.166007706,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.339332914,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
-1.275289036,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
-0.803844471,2.411819134,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
-1.13662887,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
-1.039566754,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
-0.443328039,0.882897785,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0.471829058,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0.846211507,1.525739716,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.360900925,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0.409431983,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
1.359254122,2.046962903,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0.159843684,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
-1.573408394,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
-1.615006443,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
-0.47799308,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.187575717,1.299876335,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1.421651197,0.240055854,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1.393919164,1.004516528,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0.097446609,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
0.880876549,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1.227526964,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1.539512338,2.898294108,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
-0.15214169,-0.350663758,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
0.555025158,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1.359254122,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
-0.422529014,-0.576527139,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
0.728350366,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
-0.776112438,-0.246419121,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0.541159141,2.394445027,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
-1.420882211,2.168581646,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.159074698,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
0.596623208,0.431171023,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
0.430231008,2.655056621,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1.296857047,2.602934302,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
-0.581988205,0.691782616,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
-0.914772604,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
1.075000781,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1.185928914,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
-0.117476648,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
-0.263069823,1.821099522,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1.560311363,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
0.541159141,1.178257591,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
-0.159074698,2.811423577,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
1.539512338,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1.04033574,0.987142422,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
-0.249203806,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
-1.067298787,1.838473628,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
-0.408662997,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0.000384493,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1.463249247,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
0.284637834,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1.088866798,2.84617179,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
-0.235337789,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
-1.296088061,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
-1.538743352,-0.350663758,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
0.700618333,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
0.46489605,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1.588043396,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
-0.290801856,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
-1.608073435,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
0.520360116,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
-1.483279285,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
0.672886299,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
1.088866798,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
